Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,San Francisco,United States,RD-19900,Ruben Dartt,6/23/2020,CA-2020-140382,94109,OFF-LA-10001934,Avery 516,West,6929,Consumer,6/25/2020,Second Class,California,Labels,0,10.3071,3,21.93
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,2/15/2019,CA-2019-116092,90004,OFF-PA-10000477,Xerox 22,West,2252,Consumer,2/18/2019,Second Class,California,Paper,0,9.3312,3,19.44
Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,11/10/2020,CA-2020-158694,90036,OFF-PA-10002421,Embossed Ink Jet Note Cards,West,5042,Consumer,11/13/2020,Second Class,California,Paper,0,32.5008,3,67.71
Office Supplies,Los Angeles,United States,DO-13435,Denny Ordway,5/16/2020,CA-2020-133144,90036,OFF-PA-10004971,Xerox 196,West,3945,Consumer,5/21/2020,Second Class,California,Paper,0,8.4966,3,17.34
Office Supplies,Los Angeles,United States,JM-15865,John Murray,9/12/2021,US-2021-109582,90036,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",West,5225,Consumer,9/17/2021,Second Class,California,Paper,0,79.8912,3,166.44
Office Supplies,Los Angeles,United States,LS-17230,Lycoris Saunders,1/6/2018,CA-2018-130813,90049,OFF-PA-10002005,Xerox 225,West,5328,Consumer,1/8/2018,Second Class,California,Paper,0,9.3312,3,19.44
Office Supplies,San Diego,United States,NP-18325,Naresj Patel,12/5/2021,CA-2021-126865,92024,OFF-PA-10003039,Xerox 1960,West,1925,Consumer,12/7/2021,Second Class,California,Paper,0,41.823,3,92.94
Office Supplies,San Diego,United States,RA-19285,Ralph Arnett,12/25/2019,CA-2019-111780,92037,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),West,6065,Consumer,12/30/2019,Second Class,California,Paper,0,8.073,3,17.94
Office Supplies,San Diego,United States,RA-19285,Ralph Arnett,12/25/2019,CA-2019-111780,92037,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",West,6064,Consumer,12/30/2019,Second Class,California,Paper,0,6.174,3,12.6
Office Supplies,San Diego,United States,RB-19435,Richard Bierner,3/29/2019,US-2019-103996,92105,OFF-PA-10001609,Tops Wirebound Message Log Books,West,4732,Consumer,3/31/2019,Second Class,California,Paper,0,4.5402,3,9.87
Office Supplies,Pocatello,United States,MV-17485,Mark Van Huff,3/26/2020,CA-2020-161361,83201,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",West,9018,Consumer,3/28/2020,Second Class,Idaho,Paper,0,8.6436,3,17.64
Office Supplies,Kent,United States,SB-20185,Sarah Brown,6/12/2021,CA-2021-119424,98031,OFF-PA-10001639,Xerox 203,West,9176,Consumer,6/14/2021,Second Class,Washington,Paper,0,9.3312,3,19.44
Office Supplies,Seattle,United States,SC-20380,Shahid Collister,7/11/2019,CA-2019-142419,98115,OFF-PA-10001763,Xerox 1896,West,2461,Consumer,7/13/2019,Second Class,Washington,Paper,0,13.4865,3,29.97
Office Supplies,Long Beach,United States,JF-15190,Jamie Frazer,1/7/2021,US-2021-123862,90805,OFF-ST-10002301,Tennsco Commercial Shelving,West,7373,Consumer,1/9/2021,Second Class,California,Storage,0,0.610200000,3,61.02
Office Supplies,Los Angeles,United States,GA-14515,George Ashbrook,8/3/2021,US-2021-143175,90004,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,West,7088,Consumer,8/6/2021,Second Class,California,Storage,0,23.9688,3,99.87
Office Supplies,Los Angeles,United States,NG-18430,Nathan Gelder,11/22/2019,CA-2019-137708,90008,OFF-ST-10004634,"Personal Folder Holder, Ebony",West,4808,Consumer,11/25/2019,Second Class,California,Storage,0,10.089,3,33.63
Office Supplies,Oakland,United States,LH-17155,Logan Haushalter,12/12/2018,CA-2018-113320,94601,OFF-ST-10000617,Woodgrain Magazine Files by Perma,West,4855,Consumer,12/15/2018,Second Class,California,Storage,0,0.625800000,3,8.94
Office Supplies,San Diego,United States,IM-15070,Irene Maddox,11/6/2020,CA-2020-109925,92105,OFF-ST-10003442,Eldon Portable Mobile Manager,West,4984,Consumer,11/10/2020,Second Class,California,Storage,0,22.9068,3,84.84
Office Supplies,San Francisco,United States,EM-13960,Eric Murdock,8/1/2021,CA-2021-168942,94109,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",West,6912,Consumer,8/5/2021,Second Class,California,Storage,0,50.3658,3,186.54
Office Supplies,San Francisco,United States,DB-13615,Doug Bickford,12/8/2020,CA-2020-115224,94110,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",West,5590,Consumer,12/11/2020,Second Class,California,Storage,0,9.534,3,34.05
Office Supplies,Seattle,United States,DW-13540,Don Weiss,9/23/2021,CA-2021-132521,98105,OFF-ST-10001325,Sterilite Officeware Hinged File Box,West,1079,Consumer,9/25/2021,Second Class,Washington,Storage,0,8.4888,3,31.44
Office Supplies,Seattle,United States,BM-11785,Bryan Mills,4/16/2020,CA-2020-105473,98115,OFF-SU-10003567,Stiletto Hand Letter Openers,West,6919,Consumer,4/18/2020,Second Class,Washington,Supplies,0,0.864000000,3,28.8
Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,11/10/2020,CA-2020-158694,90036,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,West,5043,Consumer,11/13/2020,Second Class,California,Appliances,0,38.976,4,129.92
Office Supplies,San Francisco,United States,MM-18055,Michelle Moray,5/8/2021,US-2021-104451,94110,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,West,9520,Consumer,5/12/2021,Second Class,California,Appliances,0,22.7024,4,81.08
Office Supplies,San Diego,United States,AJ-10960,Astrea Jones,10/17/2021,CA-2021-123246,92037,OFF-AR-10001770,Economy #2 Pencils,West,3864,Consumer,10/19/2021,Second Class,California,Art,0,2.7664,4,10.64
Office Supplies,San Francisco,United States,NP-18325,Naresj Patel,7/22/2018,CA-2018-117464,94122,OFF-AR-10003190,Newell 32,West,7167,Consumer,7/24/2018,Second Class,California,Art,0,3.2256,4,11.52
Office Supplies,Sparks,United States,JF-15415,Jennifer Ferguson,10/25/2019,CA-2019-105844,89431,OFF-AR-10001955,Newell 319,West,7089,Consumer,10/27/2019,Second Class,Nevada,Art,0,23.808,4,79.36
Office Supplies,Chico,United States,XP-21865,Xylona Preis,12/12/2019,CA-2019-155586,95928,OFF-EN-10003072,Peel & Seel Envelopes,West,5783,Consumer,12/16/2019,Second Class,California,Envelopes,0,7.4496,4,15.52
Office Supplies,San Diego,United States,JF-15355,Jay Fein,10/23/2019,CA-2019-132486,92105,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",West,3872,Consumer,10/27/2019,Second Class,California,Envelopes,0,5.664,4,11.8
Office Supplies,Chico,United States,XP-21865,Xylona Preis,12/12/2019,CA-2019-155586,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",West,5784,Consumer,12/16/2019,Second Class,California,Paper,0,16.398,4,36.44
Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,12/20/2019,CA-2019-158918,90036,OFF-PA-10004947,Easy-staple paper,West,8670,Consumer,12/25/2019,Second Class,California,Paper,0,7.704,4,17.12
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,4/19/2020,US-2020-115819,90049,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",West,1609,Consumer,4/24/2020,Second Class,California,Paper,0,10.224,4,22.72
Office Supplies,Las Vegas,United States,JM-15865,John Murray,11/30/2019,CA-2019-107685,89115,OFF-PA-10003848,Xerox 1997,West,7656,Consumer,12/2/2019,Second Class,Nevada,Paper,0,12.4416,4,25.92
Office Supplies,Las Cruces,United States,JE-15715,Joe Elijah,2/21/2019,CA-2019-129770,88001,OFF-PA-10000249,Easy-staple paper,West,2735,Consumer,2/23/2019,Second Class,New Mexico,Paper,0,23.0864,4,49.12
Office Supplies,Seattle,United States,DK-13375,Dennis Kane,7/27/2021,CA-2021-133046,98115,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",West,8095,Consumer,8/1/2021,Second Class,Washington,Paper,0,12.052,4,26.2
Office Supplies,Los Angeles,United States,CC-12220,Chris Cortes,3/28/2020,CA-2020-131380,90032,OFF-ST-10002485,Rogers Deluxe File Chest,West,7158,Consumer,3/31/2020,Second Class,California,Storage,0,0.879200000,4,87.92
Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,11/10/2020,CA-2020-158694,90036,OFF-ST-10001496,Standard Rollaway File with Lock,West,5046,Consumer,11/13/2020,Second Class,California,Storage,0,187.3976,4,720.76
Office Supplies,Los Angeles,United States,SC-20725,Steven Cartwright,3/21/2021,CA-2021-108539,90045,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,West,5346,Consumer,3/23/2021,Second Class,California,Storage,0,210.4936,4,725.84
Office Supplies,San Francisco,United States,RD-19900,Ruben Dartt,6/23/2020,CA-2020-140382,94109,OFF-ST-10003638,Mobile Personal File Cube,West,6928,Consumer,6/25/2020,Second Class,California,Storage,0,25.2936,4,93.68
Office Supplies,San Francisco,United States,KL-16645,Ken Lonsdale,7/25/2018,CA-2018-143917,94122,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",West,2505,Consumer,7/27/2018,Second Class,California,Storage,0,15.0416,4,53.72
Office Supplies,Los Angeles,United States,PG-18895,Paul Gonzalez,12/17/2019,CA-2019-134117,90008,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,West,8937,Consumer,12/19/2019,Second Class,California,Art,0,53.261,5,204.85
Office Supplies,Los Angeles,United States,PG-18895,Paul Gonzalez,12/17/2019,CA-2019-134117,90008,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",West,8939,Consumer,12/19/2019,Second Class,California,Art,0,7.052,5,16.4
Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,11/10/2020,CA-2020-158694,90036,OFF-AR-10001227,Newell 338,West,5048,Consumer,11/13/2020,Second Class,California,Art,0,3.969,5,14.7
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,4/19/2020,US-2020-115819,90049,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,West,1607,Consumer,4/24/2020,Second Class,California,Art,0,21.228,5,73.2
Office Supplies,Pleasant Grove,United States,VD-21670,Valerie Dominguez,8/4/2018,CA-2018-126361,84062,OFF-AR-10000896,Newell 329,West,1378,Consumer,8/9/2018,Second Class,Utah,Art,0,4.264,5,16.4
Office Supplies,Pomona,United States,CS-12505,Cindy Stewart,3/26/2018,CA-2018-100860,91767,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,West,9660,Consumer,3/30/2018,Second Class,California,Labels,0,9,5,18.75
Office Supplies,San Francisco,United States,BD-11725,Bruce Degenhardt,8/3/2021,CA-2021-168396,94122,OFF-LA-10001297,Avery 473,West,4632,Consumer,8/8/2021,Second Class,California,Labels,0,24.84,5,51.75
Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,11/10/2020,CA-2020-158694,90036,OFF-PA-10001363,Xerox 1933,West,5045,Consumer,11/13/2020,Second Class,California,Paper,0,28.858,5,61.4
Office Supplies,Los Angeles,United States,BD-11320,Bill Donatelli,6/16/2020,CA-2020-148593,90045,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",West,4179,Consumer,6/18/2020,Second Class,California,Paper,0,21.7845,5,46.35
Office Supplies,Pleasant Grove,United States,VD-21670,Valerie Dominguez,8/4/2018,CA-2018-126361,84062,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",West,1380,Consumer,8/9/2018,Second Class,Utah,Storage,0,7.945000000,5,158.9
Office Supplies,San Francisco,United States,KL-16645,Ken Lonsdale,7/25/2018,CA-2018-143917,94122,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,West,2506,Consumer,7/27/2018,Second Class,California,Supplies,0,327.506,5,8187.65
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,2/15/2019,CA-2019-116092,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,West,2251,Consumer,2/18/2019,Second Class,California,Appliances,0,157.0176,6,541.44
Office Supplies,San Francisco,United States,NP-18700,Nora Preis,8/14/2021,CA-2021-169264,94109,OFF-AR-10000246,Newell 318,West,2399,Consumer,8/16/2021,Second Class,California,Art,0,4.3368,6,16.68
Office Supplies,Los Angeles,United States,LB-16735,Larry Blacks,7/25/2020,CA-2020-111115,90032,OFF-FA-10000624,OIC Binder Clips,West,2156,Consumer,7/27/2020,Second Class,California,Fasteners,0,10.74,6,21.48
Office Supplies,Los Angeles,United States,KD-16345,Katherine Ducich,12/13/2018,CA-2018-113579,90049,OFF-PA-10001457,White GlueTop Scratch Pads,West,2492,Consumer,12/15/2018,Second Class,California,Paper,0,41.5104,6,90.24
Office Supplies,San Diego,United States,RB-19435,Richard Bierner,3/29/2019,US-2019-103996,92105,OFF-PA-10001736,Xerox 1880,West,4731,Consumer,3/31/2019,Second Class,California,Paper,0,99.9408,6,212.64
Office Supplies,Seattle,United States,MC-17575,Matt Collins,9/10/2019,CA-2019-117772,98103,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",West,5765,Consumer,9/12/2019,Second Class,Washington,Storage,0,17.694,6,353.88
Office Supplies,Seattle,United States,DK-13375,Dennis Kane,7/17/2020,US-2020-139087,98105,OFF-LA-10001074,Round Specialty Laser Printer Labels,West,6277,Consumer,7/22/2020,Second Class,Washington,Labels,0,41.2237,7,87.71
Office Supplies,Long Beach,United States,JF-15190,Jamie Frazer,1/7/2021,US-2021-123862,90805,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,West,7374,Consumer,1/9/2021,Second Class,California,Supplies,0,31.9319,7,110.11
Office Supplies,Pleasant Grove,United States,VD-21670,Valerie Dominguez,8/4/2018,CA-2018-126361,84062,OFF-PA-10000806,Xerox 1934,West,1377,Consumer,8/9/2018,Second Class,Utah,Paper,0,219.4416,8,447.84
Office Supplies,Los Angeles,United States,JB-16000,Joy Bell-,9/14/2021,US-2021-157224,90045,OFF-LA-10000121,Avery 48,West,6222,Consumer,9/18/2021,Second Class,California,Labels,0,26.082,9,56.7
Office Supplies,Los Angeles,United States,SC-20095,Sanjit Chand,5/16/2020,CA-2020-130638,90045,OFF-LA-10002195,Avery 481,West,9611,Consumer,5/19/2020,Second Class,California,Labels,0,13.3056,9,27.72
Office Supplies,Los Angeles,United States,LC-17050,Liz Carlisle,9/9/2021,CA-2021-137498,90004,OFF-PA-10000143,Astroparche Fine Business Paper,West,5581,Consumer,9/14/2021,Second Class,California,Paper,0,22.8096,9,47.52
Office Supplies,Los Angeles,United States,NG-18430,Nathan Gelder,11/22/2019,CA-2019-137708,90008,OFF-PA-10000327,Xerox 1971,West,4807,Consumer,11/25/2019,Second Class,California,Paper,0,19.26,10,42.8
Office Supplies,San Francisco,United States,NP-18325,Naresj Patel,7/22/2018,CA-2018-117464,94122,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,West,7169,Consumer,7/24/2018,Second Class,California,Storage,0,68.585,10,236.5
Office Supplies,Long Beach,United States,JF-15190,Jamie Frazer,1/7/2021,US-2021-123862,90805,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,West,7372,Consumer,1/9/2021,Second Class,California,Storage,0,44.5962,11,153.78
Office Supplies,Vacaville,United States,TM-21010,Tamara Manning,8/8/2018,CA-2018-154669,95687,OFF-ST-10000532,Advantus Rolling Drawer Organizers,West,2751,Consumer,8/11/2018,Second Class,California,Storage,0,110.0528,11,423.28
Office Supplies,Los Angeles,United States,LH-17155,Logan Haushalter,10/29/2020,US-2020-131912,90008,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",West,6241,Consumer,11/1/2020,Second Class,California,Binders,0.2,3.8168,1,11.744
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,4/19/2020,US-2020-115819,90049,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",West,1608,Consumer,4/24/2020,Second Class,California,Binders,0.2,1.971,1,5.84
Office Supplies,Los Angeles,United States,TG-21310,Toby Gnade,11/15/2020,CA-2020-146633,90049,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,West,2240,Consumer,11/17/2020,Second Class,California,Binders,0.2,381.297,1,1016.792
Office Supplies,Pleasant Grove,United States,VD-21670,Valerie Dominguez,8/4/2018,CA-2018-126361,84062,OFF-BI-10002852,Ibico Standard Transparent Covers,West,1381,Consumer,8/9/2018,Second Class,Utah,Binders,0.2,4.7792,1,13.184
Office Supplies,Seattle,United States,IG-15085,Ivan Gibson,10/18/2018,CA-2018-143168,98103,OFF-BI-10003784,Computer Printout Index Tabs,West,7118,Consumer,10/23/2018,Second Class,Washington,Binders,0.2,0.4704,1,1.344
Office Supplies,Seattle,United States,DW-13540,Don Weiss,9/23/2021,CA-2021-132521,98105,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,West,1080,Consumer,9/25/2021,Second Class,Washington,Binders,0.2,2.322,1,6.88
Office Supplies,Avondale,United States,KM-16720,Kunst Miller,9/24/2019,US-2019-106873,85323,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,West,9152,Consumer,9/29/2019,Second Class,Arizona,Art,0.2,2.3686,2,14.576
Office Supplies,Encinitas,United States,RA-19915,Russell Applegate,12/18/2021,CA-2021-140585,92024,OFF-BI-10003364,Binding Machine Supplies,West,1114,Consumer,12/23/2021,Second Class,California,Binders,0.2,16.3352,2,46.672
Office Supplies,Fresno,United States,SA-20830,Sue Ann Reed,3/19/2021,CA-2021-124436,93727,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,West,5230,Consumer,3/22/2021,Second Class,California,Binders,0.2,5.1184,2,14.624
Office Supplies,Los Angeles,United States,MC-17845,Michael Chen,12/20/2018,CA-2018-156594,90008,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,West,3643,Consumer,12/23/2018,Second Class,California,Binders,0.2,152.495,2,487.984
Office Supplies,Los Angeles,United States,PG-18895,Paul Gonzalez,12/17/2019,CA-2019-134117,90008,OFF-BI-10002026,Avery Arch Ring Binders,West,8940,Consumer,12/19/2019,Second Class,California,Binders,0.2,31.374,2,92.96
Office Supplies,Los Angeles,United States,SC-20725,Steven Cartwright,3/21/2021,CA-2021-108539,90045,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,West,5348,Consumer,3/23/2021,Second Class,California,Binders,0.2,2.8836,2,8.544
Office Supplies,Los Angeles,United States,DV-13465,Dianna Vittorini,9/10/2020,CA-2020-126102,90049,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,West,9086,Consumer,9/12/2020,Second Class,California,Binders,0.2,89.9548,2,276.784
Office Supplies,Los Angeles,United States,MB-18085,Mick Brown,4/25/2021,CA-2021-151071,90049,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",West,5075,Consumer,4/29/2021,Second Class,California,Binders,0.2,4.5188,2,13.904
Office Supplies,San Francisco,United States,MM-17920,Michael Moore,12/19/2021,CA-2021-128160,94110,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,West,1442,Consumer,12/24/2021,Second Class,California,Binders,0.2,11.46,2,36.672
Office Supplies,Seattle,United States,TB-21400,Tom Boeckenhauer,2/3/2018,CA-2018-111059,98105,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,West,1518,Consumer,2/6/2018,Second Class,Washington,Binders,0.2,27.248,2,83.84
Office Supplies,Fort Collins,United States,LW-17215,Luke Weiss,9/2/2021,CA-2021-102218,80525,OFF-LA-10002475,Avery 519,West,9284,Consumer,9/4/2021,Second Class,Colorado,Labels,0.2,3.9474,2,11.696
Office Supplies,Thornton,United States,LC-16870,Lena Cacioppo,12/3/2021,CA-2021-118017,80229,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",West,7884,Consumer,12/6/2021,Second Class,Colorado,Paper,0.2,3.741,2,10.32
Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,11/10/2020,CA-2020-158694,90036,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,West,5047,Consumer,11/13/2020,Second Class,California,Binders,0.2,1.8144,3,5.184
Office Supplies,Los Angeles,United States,SC-20725,Steven Cartwright,3/21/2021,CA-2021-108539,90045,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",West,5347,Consumer,3/23/2021,Second Class,California,Binders,0.2,3.9498,3,10.896
Office Supplies,Los Angeles,United States,JO-15280,Jas O'Carroll,4/19/2020,US-2020-115819,90049,OFF-BI-10000591,Avery Binder Labels,West,1610,Consumer,4/24/2020,Second Class,California,Binders,0.2,3.2676,3,9.336
